999,1679068900," ""3/17/2023 16:1:40""", C0,16777216,488435,16777216,329900,318081,10961,337326,319751,12150,16777216,8,16777216,633114,285212672,16777216,326447,326463,-29,321262,285212672,16777216,16777216,6,16777216,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.488435,318081,319751,8,285212672,326463,285212672,6,THIS IS MATH: DONT USE IN RESEARCH,0.06,0.04,0.04,34.82,0.04,34.82,0,End, /n
8999,1679068908," ""3/17/2023 16:1:48""", C0,16777216,488886,16777216,310741,301111,8211,326674,318116,8415,16777216,4,16777216,481272,285212672,16777216,325724,325704,-60,316601,285212672,16777216,16777216,19,16777216,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.488886,301111,318116,4,285212672,325704,285212672,19,THIS IS MATH: DONT USE IN RESEARCH,0.06,0.04,0.04,34.82,0.04,34.82,0,End, /n
15998,1679068915," ""3/17/2023 16:1:55""", C0,16777216,489205,16777216,1801863,1358385,684740,314754,306017,8010,16777216,-5,16777216,480166,285212672,16777216,320871,320906,-40,304295,285212672,16777216,16777216,2,16777216,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.489205,1358385,306017,-5,285212672,320906,285212672,2,THIS IS MATH: DONT USE IN RESEARCH,0.06,0.17,0.04,34.82,0.04,34.82,0,End, /n
23999,1679068923," ""3/17/2023 16:2:3""", C0,16777216,489591,16777216,2462193,1052564,1445036,384673,392100,8755,16777216,-21,16777216,480067,-13610257,13714978,320730,320745,-40,845315,285212672,16777216,16777216,12,16777216,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.489591,1052564,392100,-21,-13610257,320745,285212672,12,THIS IS MATH: DONT USE IN RESEARCH,0.06,0.13,0.05,-1.66,0.04,34.82,0,End, /n
30999,1679068930," ""3/17/2023 16:2:10""", C0,16777216,490021,16777216,2690906,972368,1745028,842786,442724,462018,16777216,-7,16777216,480038,-8029182,8286360,320621,320688,-53,1321783,285212672,16777216,16777216,12,16777216,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.490021,972368,442724,-7,-8029182,320688,285212672,12,THIS IS MATH: DONT USE IN RESEARCH,0.06,0.12,0.05,-0.98,0.04,34.82,0,End, /n
38999,1679068938," ""3/17/2023 16:2:18""", C0,16777216,490899,16777216,2834233,873901,1965098,1202460,-6870,1247145,16777216,3,16777216,480129,-4757470,5101496,320526,320715,-47,630345,285212672,16777216,16777216,3,16777216,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.490899,873901,-6870,3,-4757470,320715,285212672,3,THIS IS MATH: DONT USE IN RESEARCH,0.06,0.11,0,-0.58,0.04,34.82,0,End, /n
45999,1679068945," ""3/17/2023 16:2:25""", C0,16777216,491171,16777216,2910556,815189,2103311,1404312,-3529,1452405,16777216,7,16777216,480026,-3290185,3741038,319644,319583,-34,750593,285212672,16777216,16777216,-7,16777216,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.491171,815189,-3529,7,-3290185,319583,285212672,-7,THIS IS MATH: DONT USE IN RESEARCH,0.06,0.1,0,-0.4,0.04,34.82,0,End, /n
53999,1679068953," ""3/17/2023 16:2:33""", C0,16777216,-11205873,16777216,2974698,744707,2237457,1559007,-7192,1593554,16777216,-19,16777216,480149,-2739533,3183957,313631,313583,-19,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.-11205873,744707,-7192,-19,-2739533,313583,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,-1.37,0.09,0,-0.33,0.04,2.05,2.05,End, /n
61999,1679068923," ""3/17/2023 16:2:3""", C0,16777217,16777217,16777216,3026104,719446,2308574,1675740,-5119,1704128,16777216,-1,16777216,480247,-2475132,2936626,304883,304703,-56,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,719446,-5119,-1,-2475132,304703,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,0.09,0,-0.3,0.04,2.05,2.05,End, /n
70000,1679068923," ""3/17/2023 16:2:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
79998,1679068923," ""3/17/2023 16:2:3""", C0,16777217,16777217,16777216,3093843,658648,2436280,1828639,-801,1832218,16777216,-2,16777216,483273,-2251941,2725920,892114,897037,-21,1920491,-6897545,8769198,16777216,13,16777216,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,658648,-801,-2,-2251941,897037,-6897545,13,THIS IS MATH: DONT USE IN RESEARCH,2.05,0.08,0,-0.27,0.11,-0.84,0,End, /n
87999,1679068987," ""3/17/2023 16:3:7""", C0,16777216,-4254170,14689235,3126267,641764,2456394,1883479,7512,1890236,16777216,0,16777216,480684,-2146027,2630541,1250117,1255881,-40,1956903,-5511237,7459129,16777216,10,16777216,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.-4254170,641764,7512,0,-2146027,1255881,-5511237,10,THIS IS MATH: DONT USE IN RESEARCH,-0.52,0.08,0,-0.26,0.15,-0.67,0,End, /n
94999,1679068994," ""3/17/2023 16:3:14""", C0,16777216,-3494730,13081191,3134593,599981,2510247,1912540,-3020,1923464,16777216,-8,16777216,480633,-2102157,2562539,1509254,1520041,-49,1994795,-4672337,6626658,16777216,23,16777216,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.-3494730,599981,-3020,-8,-2102157,1520041,-4672337,23,THIS IS MATH: DONT USE IN RESEARCH,-0.43,0.07,0,-0.26,0.19,-0.57,0,End, /n
102999,1679069002," ""3/17/2023 16:3:22""", C0,16777216,-2930128,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,2505538,1708043,1738437,-38,1998110,-3997222,5946124,16777216,16,16777216,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.-2930128,16777217,16777217,16777217,16777217,1738437,-3997222,16,THIS IS MATH: DONT USE IN RESEARCH,-0.36,2.05,2.05,2.05,0.21,-0.49,0,End, /n
111998,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777216,16777217,16777217,16777217,16777217,16777217,16777217,16777216,-3,16777216,480087,-2005836,2472016,1883917,1910957,-38,1968601,-3479633,5354436,16777216,20,16777216,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,-3,-2005836,1910957,-3479633,20,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,-0.24,0.23,-0.42,0,End, /n
119999,1679069019," ""3/17/2023 16:3:39""", C0,16777216,-2171128,9929902,3181133,571327,2590294,2011057,-14400,2038865,16777216,13,16777216,480137,-1997658,2467391,2044177,2067948,-39,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.-2171128,571327,-14400,13,-1997658,2067948,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,-0.27,0.07,0,-0.24,0.25,2.05,2.05,End, /n
128000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
137999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
147999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
158000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
167999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
177998,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
188000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
197999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
208000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
217999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
228000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
237999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
247999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
257999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
267999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
277999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
288000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
297999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
307999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
317999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
328000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
337998,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
348000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
358000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
367998,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
377999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
387999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
398000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
408000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
417998,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
427999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
437999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
448000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
457999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
468000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
477999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
487999,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
497998,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
508000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
518000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
528000,1679068983," ""3/17/2023 16:3:3""", C0,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,PAY ATTENTION TO THESE. THEY ARE THE DIFFERENTIALS.16777217,16777217,16777217,16777217,16777217,16777217,16777217,16777217,THIS IS MATH: DONT USE IN RESEARCH,2.05,2.05,2.05,2.05,2.05,2.05,2.05,End, /n
