NOppm,O3ppm,NO2ppm,SO2ppm,H2Sppm,COppm,Time Since Start:
0.013935400390625,0.109361123046875,0.03319693048095703,0.5841278125,3.4316879638671876,0.6044822265625,199999.0
0.0316900390625,0.1062121142578125,0.04488826007080078,0.5567853125,3.5116694580078125,0.6071359765625,205001.0
0.00728505859375,0.10788542358398437,0.03660147344970703,0.5784378125,3.3404493896484375,0.63459623046875,210000.0
0.022917138671875,0.10230089599609375,0.0437647857055664,0.5446196875000001,3.44504453125,0.6321833203125,215001.0
0.0234787109375,0.10455155395507812,0.031952485656738285,0.566648125,3.4670263427734374,0.6021928515625,220000.0
0.023770263671875,0.107175576171875,0.03886796356201172,0.5621771875,3.4407223388671877,0.65031484375,225001.0
0.029850830078125005,0.11164001098632813,0.04254748168945313,0.5616340625,3.428820458984375,0.6286246484375,230000.0
0.02689052734375,0.11135816650390624,0.04284866711425781,0.553006875,3.4319942138671875,0.619993515625,235000.0
0.0256703125,0.10498069519042968,0.03447658081054687,0.551730625,3.37051572265625,0.62438083984375,240001.0
0.0315970703125,0.10439970397949219,0.038117946716308596,0.5571053125,3.3560382324218754,0.6490794921875,245000.0
0.014591650390625,0.10165570434570312,0.0391274296875,0.5698734375,3.426236474609375,0.63979287109375,250000.0
0.021701367187500004,0.10817978942871095,0.036973380065917966,0.5547878125000001,3.434916748046875,0.63616265625,255000.0
0.0357970703125,0.10554392883300781,0.038216429077148444,0.56424625,3.351125073242188,0.6637120703125001,260000.0
0.024541357421875,0.10365252014160156,0.04179544866943359,0.5468075,3.407009716796875,0.63732216796875,265000.0
0.0188439453125,0.10400471191406252,0.04320925213623047,0.5475309375,3.4284077392578123,0.6408758984375,270001.0
0.02633134765625,0.10197306396484375,0.04092585717773437,0.5451353125,3.403028466796875,0.60970744140625,275000.0
0.016625,0.10185581848144531,0.04472991284179688,0.5623718750000001,3.447894091796875,0.61754666015625,280001.0
0.050242431640625,0.10106720031738281,0.041823520019531255,0.57402625,3.4365640380859377,0.6149270703125,285000.0
0.03037275390625,0.10891968811035158,0.04847115692138672,0.5716846875,3.4829776611328125,0.61513009765625,290001.0
0.016061376953125,0.1003380017089844,0.04091872302246093,0.5601153125,3.5013861572265625,0.619324921875,295000.0
0.036381884765625,0.10618912048339844,0.037601806091308594,0.570285625,3.4161218505859376,0.66109720703125,300001.0
0.0233966796875,0.08658430969238282,0.0511157572631836,0.5637671875,3.29906376953125,0.64061228515625,305000.0
0.022323095703125004,0.10122132690429689,0.04123557257080078,0.5563946875,3.4140738037109375,0.6118374023437501,310000.0
0.021608740234375,0.09713959045410156,0.048058616638183595,0.57474875,3.4177775146484377,0.61009716796875,315000.0
0.03558994140625,0.10731422180175781,0.05043258435058594,0.564164375,3.4479718505859376,0.5860039453125,320001.0
0.02850859375,0.10632685546875,0.04895054113769532,0.559779375,3.470197705078125,0.57811166015625,325000.0
0.025866845703125,0.10510499816894531,0.04426712329101562,0.55873375,3.4827766845703123,0.58932478515625,330000.0
0.070027001953125,0.09093582458496094,0.025446291137695313,0.6158340625,3.4345171875,0.6296825390625,335000.0
0.0675841796875,0.11907815551757811,0.054259283203124994,0.5565875,3.57647841796875,0.55294486328125,340000.0
0.039083447265625,0.080162216796875,0.026586980529785156,0.6050940625,3.4455302246093757,0.59374390625,345000.0
0.017212890625,0.106687470703125,0.05213997381591797,0.587438125,3.5195697509765624,0.59107318359375,350000.0
0.0036562011718750008,0.09490304748535157,0.059840984252929684,0.5267521875,3.5004937255859376,0.56521373046875,355000.0
0.006583349609375,0.0982835876464844,0.047694309448242184,0.60130875,3.4097240966796876,0.64213982421875,360000.0
0.007103564453125,0.09596212707519533,0.04415499298095703,0.521736875,3.5053470703125,0.6074857421875,365000.0
0.013989404296875,0.10754620849609375,0.04407729272460937,0.57345,3.527767919921875,0.60027451171875,370000.0
0.024535205078125,0.11752186401367189,0.039018556274414064,0.5491425,3.3462370361328126,0.627818125,375000.0
0.0084916015625,0.11024831848144531,0.023813810302734374,0.5972265625,3.2500553955078124,0.6190140429687501,380000.0
0.003320556640625,0.13450174194335937,0.029681187744140625,0.6234728125,3.308782421875,0.51860896484375,385000.0
0.0070259765625,0.114147470703125,0.01980069287109375,0.477526875,3.6854447998046873,0.60470501953125,390000.0
0.018739697265625,0.10330670288085937,0.039376349670410156,0.4770059375,3.5852938720703125,0.60018513671875,395000.0
0.03138447265625,0.09969463134765626,0.04908888171386719,0.5320853125,3.4886026123046876,0.60413482421875,400001.0
0.0345748046875,0.10994256958007813,0.045878201660156256,0.5323453125,3.5104085693359375,0.60368451171875,405000.0
0.0116375,0.10073709167480469,0.0608624091796875,0.5609953125,3.5382557861328126,0.5535371875,410000.0
0.0128146484375,0.10211535217285156,0.03829909222412109,0.5782612500000001,3.7197782958984376,0.502544453125,415000.0
0.018760546875,0.1125866259765625,0.06032207446289063,0.6328734375,3.4198973388671874,0.6128250390625,420000.0
0.02135205078125,0.10837284606933593,0.05034123614501953,0.58746625,3.474370361328125,0.5830726171875,425000.0
0.029865869140625,0.10810716552734374,0.04946032305908203,0.5808634375,3.4567095458984376,0.5583600000000001,430000.0
0.023745654296875,0.10390431335449218,0.05173580841064453,0.5728559375000001,3.470639135742188,0.5572441015625,435000.0
0.021516796875,0.10509953430175781,0.053191176086425776,0.5594709375,3.528088525390625,0.52684091796875,440000.0
0.02940205078125,0.10764023254394531,0.050836284484863284,0.5738896875,3.529193896484375,0.53711259765625,445000.0
0.004155224609375,0.10666903015136718,0.047134743530273436,0.5617168750000001,3.5441822021484377,0.54328978515625,450000.0
0.025324072265625004,0.11004501708984375,0.04902963720703125,0.5578746875,3.5657788085937505,0.5331317578125,455000.0
0.029444775390625,0.10987563720703125,0.049671401000976556,0.5581453125,3.5387283203125,0.51300626953125,460000.0
0.01985224609375,0.10379640197753906,0.04927716137695313,0.5596046875,3.48945078125,0.52222091796875,465000.0
0.021292578125,0.11174792236328127,0.0503609326171875,0.563175625,3.5417800537109376,0.5288995507812501,470000.0
0.02674560546875,0.10807324401855468,0.05191168084716796,0.5533740625,3.5523959228515625,0.49004419921875,475000.0
0.025482666015625,0.10303373718261719,0.04937734973144531,0.5399234375,3.5790348876953124,0.5028233203125,480001.0
0.0230671875,0.10957125427246094,0.04467470068359375,0.5483171875,3.5586572998046875,0.53677099609375,485000.0
0.019536083984375,0.10701234313964844,0.04551730645751954,0.549166875,3.517508544921875,0.5542001953125,490000.0
0.022743505859375,0.10539185119628906,0.04450921929931641,0.55574125,3.4673134521484377,0.5613403125,495000.0
0.02930908203125,0.11336021850585938,0.05021158062744141,0.5713778125,3.4138500976562507,0.60741828125,500000.0
0.0232216796875,0.10606026428222656,0.04199815173339844,0.5812962500000001,3.471398779296875,0.57840083984375,505000.0
0.024038916015625,0.11005298522949218,0.04804000579833984,0.569545,3.4706044433593757,0.57351765625,510000.0
0.019967431640625,0.1053633935546875,0.0488055316772461,0.570054375,3.5158935546875,0.5454019140625,515000.0
0.035016064453125,0.10795759216308595,0.05056161950683593,0.5544028125,3.526629052734375,0.52187244140625,520000.0
0.02683173828125,0.10974108947753908,0.05415304632568359,0.52553,3.594343798828125,0.55207818359375,525001.0
0.04521083984375,0.10016224731445313,0.04841873638916016,0.566073125,3.4333376464843757,0.44954873046875005,530000.0
0.021405029296875,0.10497090576171875,0.044838786254882815,0.5558203125,3.5848500488281254,0.46925033203125,535000.0
0.00715927734375,0.10670454528808594,0.04743592895507812,0.5553259375,3.5583965087890626,0.47500041015625,540000.0
0.04871904296875,0.11407712341308594,0.04643761248779297,0.552500625,3.547963671875,0.519154453125,545000.0
0.000823046875,0.1043616845703125,0.04353308074951172,0.5546546875,3.5495918212890625,0.5467313671875,550000.0
0.02799658203125,0.1082446728515625,0.045890608886718746,0.57958625,3.593167846679688,0.5623762890625,555000.0
0.01860810546875,0.11032549560546875,0.0484770503540039,0.582448125,3.363416943359375,0.54703666015625,560001.0
0.019065771484375,0.10849897033691407,0.04723834387207031,0.574224375,3.5755333496093757,0.55373634765625,565001.0
0.027257275390625,0.10976248962402343,0.04847286291503906,0.57844875,3.51922880859375,0.55519041015625,570000.0
0.0122267578125,0.11412698120117187,0.050903903869628904,0.55816875,3.532779174804688,0.5342145703125,575001.0
0.001877490234375,0.11324024108886718,0.05617371826171875,0.5290221875,3.5189811767578125,0.52739865234375,580000.0
0.02803623046875,0.10419139404296875,0.04814717321777343,0.5181546875,3.540806274414063,0.58787416015625,585000.0
0.02615361328125,0.10831137756347656,0.0488273994140625,0.5254346875,3.5629723144531256,0.57929330078125,590000.0
0.030069921875,0.10718923583984377,0.0487872310180664,0.5491703125,3.5445674072265625,0.579721484375,595000.0
0.014758105468750003,0.10831433715820313,0.04827791436767578,0.5623828125,3.533926416015625,0.5802225,600000.0
0.020076123046875,0.10652924621582033,0.04773401257324219,0.55687375,3.4880834228515627,0.5358035546875,605000.0
0.016887158203125,0.10283749328613281,0.046408920776367185,0.555635625,3.4724957763671873,0.54324552734375,610000.0
